Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDG46,1577.0,OUT018
DRC01,-1048.5,OUT010
FDB15,5581.5,OUT027
NCA17,3836.5,OUT027
FDF10,2406.5,OUT046
FDR26,4291.5,OUT027
FDI02,1930.0,OUT049
NCM54,111.5,OUT010
FDF14,2447.0,OUT013
FDJ33,51.5,OUT010
FDM20,4039.0,OUT035
FDC03,4587.5,OUT027
NCX05,1838.5,OUT046
NCM41,2917.5,OUT027
NCU29,421.5,OUT010
FDQ59,1513.0,OUT017
FDH46,-228.5,OUT010
FDH09,879.0,OUT013
NCD06,676.5,OUT045
FDC15,2595.0,OUT035
DRD37,2211.5,OUT027
FDT28,3827.5,OUT027
FDR28,4099.5,OUT027
FDT38,1505.0,OUT017
FDV34,2727.5,OUT027
FDY52,1191.0,OUT035
FDB34,1429.0,OUT013
DRL23,1419.0,OUT018
DRB24,2466.5,OUT046
FDJ50,910.5,OUT046
FDQ49,2655.0,OUT035
FDP20,2149.0,OUT035
FDV19,4023.5,OUT027
NCR54,3016.5,OUT045
FDO09,2235.5,OUT010
FDS57,2005.0,OUT018
FDN10,1990.0,OUT049
FDV23,2102.0,OUT049
FDY28,3532.0,OUT049
DRG51,2607.0,OUT013
FDD45,-392.5,OUT019
NCL18,4453.5,OUT027
NCM29,2093.0,OUT013
FDF17,4561.5,OUT027
FDE22,2669.0,OUT017
FDQ22,753.0,OUT017
FDS01,2891.0,OUT013
FDW35,2171.5,OUT027
FDJ33,2030.5,OUT046
NCF54,2845.0,OUT035
FDE09,1803.0,OUT013
NCE06,2458.5,OUT045
DRH49,1416.0,OUT049
FDY43,2646.5,OUT045
NCT05,4103.0,OUT017
FDZ34,2984.5,OUT045
FDL38,1565.0,OUT017
FDZ31,3161.0,OUT017
FDR14,1039.0,OUT035
NCN54,1360.0,OUT049
NCC42,3652.5,OUT027
FDK08,1739.0,OUT017
FDP59,1769.0,OUT013
FDV22,2697.0,OUT035
FDD33,3853.0,OUT035
DRE60,5003.5,OUT027
FDK52,3606.5,OUT046
FDA02,2477.0,OUT017
FDM56,1856.0,OUT049
FDE57,2411.0,OUT035
FDM32,1396.5,OUT045
NCQ30,3368.5,OUT027
FDQ27,3183.5,OUT027
FDT60,3439.5,OUT027
FDU43,3942.0,OUT049
NCO55,1821.0,OUT035
FDG02,2968.5,OUT045
FDJ28,3067.0,OUT013
FDP40,1772.5,OUT045
FDJ38,3006.5,OUT045
NCC54,3877.0,OUT017
NCZ41,2006.5,OUT046
FDK38,435.5,OUT019
FDU52,2501.0,OUT013
FDC40,1298.5,OUT046
NCR30,1287.0,OUT017
NCN18,1881.0,OUT017
FDB50,1399.0,OUT035
FDG04,3021.0,OUT013
FDR26,2965.0,OUT035
NCT17,2690.0,OUT018
FDX35,5071.5,OUT027
FDS12,2014.5,OUT046
NCZ29,3430.5,OUT027
FDB38,739.5,OUT010
FDP12,711.0,OUT013
FDP22,918.5,OUT046
FDS26,3835.0,OUT018
FDR52,3086.5,OUT046
DRJ13,2562.5,OUT046
FDU48,3537.5,OUT027
FDE29,1123.0,OUT035
NCT29,2016.0,OUT049
DRK37,2731.0,OUT018
FDK55,1438.5,OUT046
FDR07,1554.5,OUT046
FDO21,5053.5,OUT027
FDK46,4218.0,OUT049
FDB12,1650.5,OUT045
FDT31,4451.5,OUT027
FDJ33,1952.5,OUT045
FDC26,3195.5,OUT027
NCQ02,2908.5,OUT045
FDP08,1175.5,OUT010
FDB11,5021.5,OUT027
FDV55,2365.0,OUT013
FDW20,2064.0,OUT049
NCJ18,-44.5,OUT019
FDC41,937.0,OUT018
FDE14,3135.5,OUT027
FDG35,2889.0,OUT013
FDF45,1153.0,OUT035
FDS19,2759.5,OUT027
FDS58,707.5,OUT019
FDA26,3623.0,OUT017
FDM32,1546.0,OUT049
FDL45,2034.5,OUT046
FDZ55,2650.0,OUT049
FDY37,2406.0,OUT049
FDO46,3094.5,OUT046
FDQ60,1954.5,OUT046
FDA19,1813.0,OUT018
FDL15,2466.5,OUT046
FDM10,3097.0,OUT018
NCL05,813.0,OUT017
DRK49,-1192.5,OUT010
NCE18,5411.5,OUT027
FDG40,688.0,OUT049
DRI59,3448.5,OUT045
FDK28,4185.0,OUT035
NCD06,-1166.5,OUT019
FDO11,2103.5,OUT019
FDK27,1934.5,OUT046
FDT43,2293.5,OUT027
FDD38,1425.0,OUT018
FDA16,3594.0,OUT049
FDL14,3943.5,OUT027
NCM17,802.0,OUT049
FDD20,1944.5,OUT045
FDA40,1402.5,OUT045
FDL43,1204.5,OUT045
FDV15,1564.5,OUT045
FDE52,1522.5,OUT046
NCL17,341.5,OUT010
NCJ31,3654.5,OUT045
FDR60,1198.5,OUT045
NCA18,1973.0,OUT035
FDS21,2535.5,OUT027
FDW09,1469.0,OUT035
FDL26,2607.0,OUT035
FDS47,1159.0,OUT018
FDC39,3282.5,OUT046
FDT51,1979.0,OUT035
FDK40,4329.0,OUT035
NCG19,3614.5,OUT045
FDZ07,1074.5,OUT046
FDF08,2931.5,OUT027
FDO04,969.0,OUT013
FDK41,1055.0,OUT018
FDP15,4140.0,OUT049
NCD43,1390.0,OUT018
NCP18,2377.0,OUT013
FDZ51,1566.5,OUT046
DRH13,1881.0,OUT035
FDF38,666.5,OUT045
NCI43,742.5,OUT045
FDM38,2387.5,OUT027
FDS03,1081.0,OUT013
DRJ47,2809.0,OUT017
FDT50,-316.5,OUT010
FDV02,2754.5,OUT046
NCG18,1755.0,OUT017
FDW52,2678.5,OUT046
FDS40,775.0,OUT035
FDN31,3125.0,OUT017
FDA37,1944.5,OUT045
FDA15,3962.5,OUT046
FDL39,2922.5,OUT046
FDJ53,1878.5,OUT045
FDX22,3403.0,OUT013
NCZ42,3692.5,OUT045
FDD56,4273.5,OUT027
FDD40,3221.0,OUT017
FDS50,3523.0,OUT013
NCN14,2921.0,OUT013
FDT15,2975.0,OUT013
NCS18,3166.5,OUT027
NCO26,-108.5,OUT010
FDF58,755.0,OUT018
NCB19,1389.0,OUT013
FDH26,2399.0,OUT017
DRB24,3883.5,OUT027
FDA49,1117.0,OUT018
FDB32,1482.5,OUT045
FDI36,3263.0,OUT017
NCA17,477.5,OUT010
FDH22,2015.0,OUT013
NCM26,2151.0,OUT018
FDT15,4397.5,OUT027
FDB16,1141.0,OUT018
NCP54,3408.5,OUT027
FDJ36,1699.0,OUT013
FDO28,1854.5,OUT045
FDU09,965.0,OUT013
FDF29,2211.0,OUT017
FDY08,2279.0,OUT013
DRJ59,359.0,OUT018
FDT23,2775.5,OUT027
FDU15,427.0,OUT018
FDT47,1645.0,OUT013
FDI53,679.5,OUT019
FDR59,3901.0,OUT018
FDD53,837.0,OUT035
FDY51,3577.0,OUT017
FDT04,750.0,OUT049
FDU51,2944.0,OUT049
FDG14,2609.0,OUT035
NCU06,3550.5,OUT045
DRG25,2962.5,OUT046
DRH49,1509.0,OUT035
FDN15,2377.0,OUT035
FDL43,973.0,OUT018
NCT18,2960.0,OUT049
NCB31,4097.0,OUT013
FDK57,2065.0,OUT035
FDY04,747.5,OUT019
NCP54,1942.5,OUT046
FDF41,3863.0,OUT013
FDM01,1622.5,OUT045
FDW03,1656.5,OUT045
FDF28,1942.5,OUT045
FDY37,2415.0,OUT017
FDQ03,3895.0,OUT017
FDP51,3407.5,OUT027
FDJ40,1931.0,OUT017
FDC32,1594.0,OUT049
DRI49,2737.5,OUT027
NCW54,997.0,OUT017
FDF09,753.0,OUT017
FDP45,3727.0,OUT018
DRJ23,2691.0,OUT018
FDS59,1925.0,OUT017
FDY08,2238.5,OUT046
FDX16,2460.0,OUT049
FDY16,2705.0,OUT018
FDK32,2629.0,OUT035
FDQ22,709.0,OUT013
NCC31,2187.0,OUT018
FDG58,2588.0,OUT049
DRF48,3039.0,OUT013
DRH36,1296.0,OUT049
NCR30,1349.0,OUT035
FDB03,1923.5,OUT019
FDZ28,3515.5,OUT027
FDR35,3259.0,OUT017
DRD15,5107.5,OUT027
FDJ33,115.5,OUT019
FDA56,35.5,OUT010
FDP56,814.5,OUT046
NCT30,776.5,OUT046
FDK15,1701.0,OUT017
FDH44,2121.0,OUT018
FDV01,2535.0,OUT013
DRG03,2513.0,OUT017
FDG50,2905.5,OUT027
FDR16,1523.5,OUT010
FDZ60,1730.5,OUT046
DRG03,2374.5,OUT045
FDS56,3931.0,OUT018
FDU33,710.5,OUT045
DRD27,1757.0,OUT035
FDW22,3590.5,OUT046
DRA24,2558.5,OUT045
FDF38,812.0,OUT049
FDX48,2527.0,OUT013
FDS58,2339.0,OUT018
FDC32,1498.5,OUT046
NCQ29,4022.5,OUT045
DRK39,1093.0,OUT018
NCS38,1915.0,OUT017
DRO47,1807.0,OUT013
DRG27,2145.5,OUT027
FDC57,4523.5,OUT027
FDS55,2346.5,OUT046
NCJ06,1618.0,OUT018
FDO01,231.5,OUT019
NCM55,2850.5,OUT045
FDC52,2582.0,OUT049
FDQ15,1264.5,OUT045
NCT30,2205.5,OUT027
NCR42,1986.5,OUT027
FDD28,1111.0,OUT035
FDQ34,1754.0,OUT049
FDZ12,3723.5,OUT027
DRE13,-508.5,OUT019
NCN07,207.5,OUT019
FDM28,3013.0,OUT035
FDI10,2865.0,OUT017
FDQ25,2783.0,OUT013
FDA38,1907.5,OUT010
DRI13,3524.0,OUT049
FDY20,2943.5,OUT027
NCZ53,3093.0,OUT035
NCM31,2293.0,OUT013
DRB01,3083.0,OUT017
DRF37,4154.5,OUT046
NCF42,2852.0,OUT049
FDF16,2085.0,OUT018
FDB41,857.0,OUT013
FDR34,3673.0,OUT013
FDR15,2245.0,OUT018
NCV42,-124.5,OUT019
FDW51,3531.0,OUT035
FDU36,1677.0,OUT017
FDX60,1414.0,OUT049
FDY03,1993.0,OUT035
FDW55,3918.5,OUT045
FDT01,1463.5,OUT010
FDG58,2533.0,OUT013
FDK21,4047.0,OUT017
NCS41,991.5,OUT019
FDS10,2832.5,OUT045
NCT53,2614.5,OUT046
FDJ28,2765.0,OUT018
FDX44,1354.5,OUT045
FDT20,381.0,OUT018
FDO44,1875.0,OUT017
NCX17,3774.0,OUT049
FDY01,1989.0,OUT017
FDJ12,4809.5,OUT027
DRK35,329.0,OUT018
FDD47,783.5,OUT019
NCM53,1829.0,OUT035
FDO45,1489.0,OUT013
NCM42,-170.5,OUT010
FDE04,2918.5,OUT046
NCI30,5329.5,OUT027
FDZ19,2791.0,OUT013
FDW57,2887.0,OUT013
FDA25,1721.0,OUT013
FDT22,970.5,OUT046
FDP51,1967.0,OUT013
FDD48,3319.5,OUT027
FDY39,3089.0,OUT035
FDO48,1651.5,OUT010
FDD23,4441.5,OUT027
DRN35,2061.5,OUT027
FDT01,3551.0,OUT035
FDC20,-988.5,OUT010
DRJ35,1173.0,OUT035
FDB32,1530.5,OUT046
FDL24,2814.5,OUT046
NCV42,1925.0,OUT035
FDZ46,1766.5,OUT046
FDC15,2477.0,OUT013
FDD08,-1248.5,OUT019
FDY50,1526.0,OUT049
FDD36,1945.0,OUT013
FDG57,2261.5,OUT027
FDL21,469.0,OUT018
FDN16,3131.5,OUT027
FDJ09,2245.5,OUT027
FDS01,955.5,OUT010
FDV33,4257.0,OUT017
DRE12,1929.0,OUT017
FDR07,1589.0,OUT013
FDP48,1043.5,OUT010
NCB55,1049.0,OUT035
FDQ08,1059.0,OUT013
FDR34,3845.0,OUT035
FDO33,1810.5,OUT046
FDP13,602.5,OUT045
FDX12,3990.0,OUT049
NCT06,2726.0,OUT049
FDR16,1479.5,OUT019
FDE36,2678.5,OUT046
FDZ36,3070.0,OUT049
FDV13,1412.5,OUT045
NCZ17,739.0,OUT035
FDU56,2880.5,OUT045
FDM09,2889.0,OUT035
FDV02,2837.0,OUT017
FDS34,1579.0,OUT018
FDA11,1638.0,OUT049
FDP09,3455.0,OUT017
FDB29,3335.5,OUT027
FDT19,2867.0,OUT017
DRH15,825.0,OUT017
FDY38,3730.5,OUT046
FDF14,3879.5,OUT027
FDN48,-412.5,OUT010
FDQ12,3673.0,OUT013
NCJ43,2666.5,OUT045
FDE17,591.5,OUT019
FDB05,4065.0,OUT035
FDH10,2988.5,OUT045
NCR06,781.0,OUT017
FDU32,1693.0,OUT018
FDD56,2880.0,OUT049
FDO36,2601.0,OUT018
FDH16,-428.5,OUT010
FDX10,365.0,OUT018
FDZ37,1591.0,OUT017
FDU31,1583.5,OUT010
DRC49,2342.0,OUT049
FDL15,2362.5,OUT045
FDN32,1031.5,OUT019
DRH59,2653.5,OUT027
NCU29,2422.0,OUT049
FDR37,1023.5,OUT019
FDS14,2229.0,OUT018
FDU02,5029.5,OUT027
FDJ08,3187.0,OUT035
NCZ06,3902.5,OUT045
FDO31,1462.0,OUT049
FDH31,1443.0,OUT018
FDS58,2699.0,OUT017
NCA53,2255.5,OUT027
FDF50,3138.5,OUT046
NCW42,3592.0,OUT049
NCQ17,2376.5,OUT045
FDK51,3911.0,OUT018
NCW41,595.5,OUT010
NCR29,981.0,OUT017
FDB08,675.5,OUT019
FDA40,2881.5,OUT027
FDL14,2275.0,OUT018
FDB47,3290.5,OUT046
FDO03,3807.0,OUT035
DRK13,1191.5,OUT019
FDX13,2015.5,OUT010
FDF52,2914.5,OUT046
FDT11,3057.0,OUT013
FDB08,2587.0,OUT013
FDQ28,2247.0,OUT018
FDD29,3930.5,OUT045
NCQ29,5538.5,OUT027
NCO02,1073.0,OUT013
FDR56,1215.5,OUT010
NCM54,2078.0,OUT049
FDP51,2053.0,OUT035
FDT38,1409.0,OUT013
FDZ20,3729.0,OUT018
FDJ53,1953.0,OUT013
FDX13,4034.0,OUT049
FDP58,3619.0,OUT035
NCK31,-1052.5,OUT019
FDA35,1745.0,OUT018
FDV37,2907.0,OUT018
NCO07,4810.5,OUT027
FDA20,2906.5,OUT045
FDZ59,2847.0,OUT035
NCY17,829.0,OUT017
FDQ28,2627.0,OUT035
FDV35,2545.0,OUT017
FDQ36,675.0,OUT013
FDD34,2333.0,OUT018
FDK51,4132.5,OUT045
FDV31,2929.0,OUT035
FDR04,1709.0,OUT035
FDR14,984.0,OUT049
DRC36,895.5,OUT010
FDE39,47.5,OUT019
FDP57,1788.0,OUT049
FDE57,2274.5,OUT046
NCN18,1784.5,OUT046
NCQ05,2113.0,OUT018
FDW47,2067.0,OUT035
FDV46,2365.0,OUT035
NCP29,926.5,OUT045
FDE09,1509.0,OUT018
NCU06,5047.5,OUT027
FDT19,855.5,OUT010
DRF15,2521.0,OUT017
DRI51,2731.0,OUT013
NCX54,1677.0,OUT013
DRE01,3799.0,OUT013
NCB07,2998.5,OUT045
FDU50,2029.0,OUT035
FDG40,733.0,OUT035
FDW10,2521.0,OUT018
FDX51,3153.0,OUT013
NCP17,978.5,OUT045
FDP21,3167.0,OUT035
FDL04,1614.5,OUT045
FDV23,1993.0,OUT013
FDF24,1378.5,OUT046
FDH56,3311.5,OUT027
FDB51,1120.0,OUT049
FDI58,3027.5,OUT027
FDR20,879.0,OUT013
FDC51,1753.0,OUT018
FDB16,2855.5,OUT027
FDE40,1134.0,OUT049
NCM17,849.0,OUT035
FDU56,3097.0,OUT035
FDS32,415.5,OUT019
FDX02,3650.0,OUT049
FDT39,3929.5,OUT027
FDE35,1095.0,OUT017
NCI42,1425.5,OUT019
DRL23,1710.5,OUT046
FDA10,1958.5,OUT046
FDA11,1573.0,OUT013
NCM06,2438.5,OUT046
NCT05,4195.0,OUT035
NCQ02,1049.5,OUT010
NCY06,2142.0,OUT049
FDY56,3735.0,OUT035
FDL02,1859.0,OUT035
NCI06,2945.0,OUT035
FDQ14,2318.5,OUT045
FDQ12,3709.0,OUT017
FDP36,906.5,OUT046
FDK21,5419.5,OUT027
FDO40,2296.5,OUT045
NCK54,-66.5,OUT019
FDY09,2541.0,OUT018
NCW30,4196.0,OUT049
NCC55,2046.5,OUT027
FDE58,1639.0,OUT018
FDR39,2953.0,OUT013
FDU28,3098.0,OUT049
FDH08,3707.0,OUT017
FDG35,2792.5,OUT045
FDG22,746.0,OUT049
FDC34,2655.0,OUT035
FDP15,3757.0,OUT018
FDK34,1891.5,OUT010
FDU45,2045.0,OUT035
FDQ04,2119.5,OUT027
FDX22,3087.0,OUT018
FDB45,1779.0,OUT017
NCH43,4844.5,OUT027
DRE60,3518.5,OUT046
FDD17,5187.5,OUT027
NCM54,2113.0,OUT017
NCH55,2045.0,OUT013
NCT06,2711.0,OUT017
FDA48,4943.5,OUT027
FDY58,5057.5,OUT027
FDO25,3258.5,OUT045
FDN50,1522.5,OUT045
FDH35,2777.0,OUT035
FDK09,3516.5,OUT045
FDO16,1373.0,OUT013
FDW11,982.5,OUT045
FDU47,3723.5,OUT027
NCQ42,131.5,OUT010
FDK55,2899.5,OUT027
FDN08,2002.0,OUT049
FDT57,3698.5,OUT045
FDJ12,3053.0,OUT018
DRL59,963.0,OUT017
NCN53,584.5,OUT046
FDO51,-1112.5,OUT010
FDK56,3085.0,OUT017
FDY12,1043.0,OUT035
FDU15,827.0,OUT035
FDQ19,3902.5,OUT046
DRF15,2382.5,OUT045
DRE25,-424.5,OUT019
FDK57,1643.0,OUT018
FDD33,1759.5,OUT010
FDR34,5115.5,OUT027
FDU04,1904.5,OUT045
FDE35,-832.5,OUT019
NCD31,2715.0,OUT035
FDJ56,1727.0,OUT035
NCU53,2608.5,OUT046
FDD39,3543.0,OUT035
NCU17,-256.5,OUT019
FDJ20,2010.5,OUT046
NCW41,2212.0,OUT018
FDL52,839.0,OUT035
FDS39,2407.0,OUT035
DRJ47,2680.5,OUT045
FDP13,-1228.5,OUT010
DRK39,-552.5,OUT010
FDF28,151.5,OUT010
FDB09,1938.5,OUT045
FDM51,1678.5,OUT046
DRM49,501.0,OUT018
DRF23,2801.0,OUT013
DRH01,2865.0,OUT035
FDH12,3161.5,OUT027
FDA28,155.5,OUT019
FDW37,1187.0,OUT018
FDF02,1670.5,OUT046
DRL37,738.5,OUT046
NCF43,2258.5,OUT046
FDH08,1703.5,OUT010
FDR34,1791.5,OUT019
NCK19,3150.0,OUT049
NCD55,422.0,OUT018
FDT27,3824.0,OUT049
FDQ57,2300.5,OUT045
FDA47,2763.0,OUT035
DRG15,2483.5,OUT027
FDE05,2101.0,OUT018
FDN46,1658.5,OUT046
FDX27,2983.5,OUT027
FDT51,1756.5,OUT045
FDU33,797.0,OUT013
FDJ16,2421.5,OUT027
FDD20,115.5,OUT019
FDT36,678.0,OUT049
DRF15,3871.5,OUT027
FDN52,-472.5,OUT010
FDC22,4503.5,OUT027
FDX15,2470.5,OUT045
FDT13,3013.0,OUT013
FDU04,2071.0,OUT017
FDU31,1575.5,OUT019
FDW59,2849.5,OUT027
NCO29,2612.5,OUT046
FDL15,2571.0,OUT035
FDI41,2460.0,OUT049
FDQ48,1744.0,OUT049
DRI39,925.0,OUT013
FDI08,4033.0,OUT013
FDC21,1906.0,OUT049
FDF58,1191.0,OUT035
FDS08,907.5,OUT010
FDE47,1910.5,OUT045
NCP18,517.5,OUT019
NCR41,1577.0,OUT013
FDA27,4097.0,OUT013
FDA43,3215.0,OUT035
FDA49,1332.5,OUT045
NCE55,2512.0,OUT018
DRM49,2239.5,OUT027
FDF22,4833.5,OUT027
FDQ15,1063.0,OUT018
NCS54,2861.0,OUT017
NCY05,621.0,OUT013
FDR45,3810.5,OUT046
FDK57,2050.0,OUT049
FDF41,1971.5,OUT010
FDV21,1998.5,OUT046
FDD51,770.5,OUT046
FDF33,1790.5,OUT046
FDA38,3778.5,OUT046
FDR56,3068.5,OUT045
NCN41,2019.0,OUT017
FDC60,2895.5,OUT027
FDB47,3220.5,OUT045
DRH01,2791.0,OUT013
FDW08,1694.5,OUT046
FDF38,2167.5,OUT027
FDY32,2667.0,OUT017
FDG34,1912.0,OUT049
FDG47,2215.5,OUT019
NCF18,3117.0,OUT035
FDL39,1015.5,OUT019
NCH55,2141.0,OUT035
DRJ35,1094.0,OUT049
FDS44,3943.0,OUT035
DRE01,3489.0,OUT018
FDY39,2995.0,OUT013
FDY32,2275.0,OUT018
FDR33,3237.5,OUT027
NCP50,1404.0,OUT049
FDZ47,1369.0,OUT018
FDU57,2550.0,OUT049
FDY44,3163.0,OUT013
DRH59,923.0,OUT018
FDB03,5257.5,OUT027
FDY46,2906.5,OUT045
FDM39,2742.5,OUT045
FDY36,1373.0,OUT035
NCM55,3039.0,OUT035
FDJ50,-1020.5,OUT010
DRL60,2419.0,OUT013
NCJ54,3746.0,OUT049
FDX59,683.0,OUT017
FDI07,3233.0,OUT013
DRF51,-1296.5,OUT010
FDM14,1879.0,OUT017
FDP21,2956.5,OUT045
FDE40,1221.0,OUT035
FDE05,2543.0,OUT035
FDM13,3569.5,OUT027
FDC34,3959.5,OUT027
NCI55,1679.0,OUT018
NCE43,2361.0,OUT018
FDW58,1467.0,OUT018
FDG60,3640.5,OUT045
FDV31,2895.0,OUT017
FDR47,3107.0,OUT013
FDM60,-1144.5,OUT019
NCF06,3779.0,OUT018
NCN26,3310.5,OUT027
FDQ59,1544.0,OUT049
FDF09,646.5,OUT046
NCS06,4259.0,OUT017
FDT44,1898.5,OUT046
FDI19,3967.0,OUT017
FDT22,1073.0,OUT017
NCF54,4133.5,OUT027
DRG25,2882.5,OUT045
FDB59,3245.0,OUT017
FDQ37,3175.0,OUT017
FDP56,949.0,OUT035
FDW44,2921.0,OUT035
FDJ26,1527.5,OUT010
FDU43,3525.0,OUT018
FDW33,1610.5,OUT045
NCX53,3724.5,OUT027
FDN56,435.5,OUT010
DRF15,2520.0,OUT049
FDO33,1935.0,OUT017
FDZ39,-180.5,OUT010
NCJ19,983.0,OUT017
FDU01,3135.0,OUT035
FDT12,3737.0,OUT035
NCM18,705.0,OUT018
FDP19,2151.0,OUT017
NCR42,646.0,OUT049
FDN10,1922.5,OUT046
FDG44,1013.0,OUT017
FDQ10,2742.5,OUT046
DRH13,1788.0,OUT049
FDT52,3937.0,OUT013
FDM56,1712.5,OUT045
NCO43,-288.5,OUT010
NCV29,2945.0,OUT035
NCF06,4111.0,OUT013
FDO50,1637.0,OUT035
FDT59,3671.0,OUT013
FDX40,2069.5,OUT027
FDE50,3107.0,OUT017
FDX51,3269.0,OUT017
NCD30,1301.0,OUT018
FDK15,1633.0,OUT013
FDL12,964.5,OUT045
FDK46,4201.0,OUT017
DRH49,-580.5,OUT010
FDQ57,2374.5,OUT046
FDY59,1623.0,OUT017
FDO09,3885.0,OUT018
NCG30,2127.0,OUT035
FDM09,2809.0,OUT017
NCN17,3064.5,OUT027
NCS42,1449.0,OUT013
FDD02,23.5,OUT019
FDE34,2915.0,OUT013
FDU38,2976.5,OUT045
FDB33,2522.5,OUT046
NCJ29,1489.0,OUT017
FDZ27,975.0,OUT035
FDI40,1659.0,OUT013
FDG22,717.0,OUT013
FDT51,1927.0,OUT017
FDF20,2871.0,OUT018
FDV50,2103.0,OUT035
FDT02,742.0,OUT049
DRC49,2389.0,OUT017
FDF26,2560.0,OUT049
FDV52,2079.0,OUT035
FDX59,702.0,OUT049
FDV25,3665.0,OUT035
FDW23,2099.5,OUT027
FDE53,1459.0,OUT018
FDA19,2187.0,OUT017
FDH22,2014.5,OUT046
NCO41,1585.0,OUT013
FDX12,3979.0,OUT017
FDF17,3149.0,OUT013
FDS11,3488.5,OUT045
FDR51,2567.0,OUT035
FDT49,-228.5,OUT010
FDC56,1937.0,OUT013
FDR13,3359.5,OUT027
FDQ60,2101.0,OUT035
FDN38,4050.0,OUT049
NCL29,2495.0,OUT013
FDO13,4055.5,OUT027
FDE26,2005.0,OUT018
FDA31,811.5,OUT010
FDX14,1369.0,OUT035
FDA34,2714.5,OUT045
FDF26,2507.0,OUT013
FDE38,2582.5,OUT045
DRI11,1822.5,OUT046
FDQ60,3375.5,OUT027
FDL21,2171.5,OUT027
DRC12,4489.5,OUT027
FDC47,3594.5,OUT046
FDE57,2178.5,OUT045
FDT14,1880.5,OUT045
NCZ53,2994.5,OUT046
FDE28,3393.0,OUT018
FDR19,2457.0,OUT035
NCF54,835.5,OUT019
FDZ08,1374.5,OUT046
NCJ05,2160.0,OUT018
FDF59,2042.5,OUT046
NCO05,1737.0,OUT035
FDW24,549.0,OUT018
NCX42,2346.0,OUT018
NCA53,941.0,OUT035
FDI45,923.5,OUT019
FDG46,1866.5,OUT046
FDM20,1955.5,OUT010
FDW11,-892.5,OUT010
FDX08,2995.0,OUT035
NCK17,817.0,OUT035
FDK32,2189.0,OUT018
NCA42,2679.0,OUT035
DRI01,2867.0,OUT035
NCL55,4082.0,OUT049
DRE25,1231.0,OUT018
FDD14,2981.0,OUT017
FDB10,3738.5,OUT046
DRN11,2423.0,OUT035
FDP38,573.0,OUT018
NCA30,3055.0,OUT017
FDT15,3069.0,OUT017
NCP55,666.0,OUT018
FDF12,2511.0,OUT035
FDM21,3765.0,OUT018
FDX56,3451.0,OUT035
FDF10,2453.0,OUT017
FDT32,2976.5,OUT045
FDM51,1411.0,OUT018
NCR50,2171.0,OUT018
FDI19,3936.0,OUT049
FDX21,1823.0,OUT017
FDR31,2499.0,OUT035
FDY02,4181.0,OUT013
NCA29,2626.5,OUT045
NCX17,3636.5,OUT046
FDM12,2984.5,OUT045
FDI53,4029.5,OUT027
NCU30,2688.0,OUT049
FDC56,3371.5,OUT027
FDK27,1705.0,OUT018
NCK18,2739.0,OUT017
FDB52,2183.5,OUT019
DRG25,4435.5,OUT027
FDZ13,986.0,OUT049
FDB57,1699.5,OUT019
FDR40,1410.5,OUT046
NCO14,-1166.5,OUT019
NCN19,2946.5,OUT045
FDQ28,619.5,OUT019
FDO13,2341.0,OUT018
FDK48,1295.0,OUT013
FDU07,2151.0,OUT018
FDW20,2002.5,OUT046
FDV12,-272.5,OUT010
FDH24,2555.0,OUT013
FDV59,3526.0,OUT049
FDK57,1866.5,OUT045
FDL16,2183.5,OUT027
NCQ17,2442.5,OUT046
FDJ15,2709.0,OUT018
FDX24,1624.0,OUT049
FDT47,1618.5,OUT046
FDT10,1142.0,OUT049
FDZ37,1209.0,OUT018
FDW43,5127.5,OUT027
DRN36,1639.0,OUT017
FDJ14,1300.5,OUT045
FDA32,3475.0,OUT013
FDJ38,1179.5,OUT019
FDQ57,2451.0,OUT017
NCQ41,1117.5,OUT019
FDG56,1124.0,OUT049
DRC13,3483.5,OUT027
FDV55,2457.0,OUT035
FDQ49,2490.5,OUT045
FDE29,-948.5,OUT010
FDR03,3345.0,OUT013
FDD45,1592.0,OUT049
FDN38,2051.5,OUT010
FDT56,994.5,OUT046
FDT48,3132.5,OUT045
FDU03,3010.0,OUT049
FDC56,-32.5,OUT010
NCO43,3030.5,OUT027
FDQ27,1789.0,OUT017
FDR03,3342.5,OUT046
DRH23,-1068.5,OUT010
FDG22,628.5,OUT045
NCJ42,1681.0,OUT013
FDR24,1514.5,OUT046
FDW60,2995.0,OUT035
FDJ08,3027.0,OUT013
DRL59,587.0,OUT018
FDG60,1767.5,OUT010
FDW27,2605.0,OUT017
FDX14,975.0,OUT018
FDC20,965.0,OUT013
NCS29,3844.0,OUT018
FDJ56,1598.5,OUT046
FDB20,-644.5,OUT019
FDL28,5119.5,OUT027
FDW01,2141.0,OUT018
FDL03,3198.5,OUT046
FDX22,3452.0,OUT049
FDJ21,2503.0,OUT035
FDR31,2322.5,OUT045
FDG21,2587.0,OUT035
FDS22,2225.5,OUT027
FDK08,1775.0,OUT035
FDE17,2191.0,OUT018
NCN30,1629.0,OUT017
FDT50,1610.5,OUT046
NCX42,2682.0,OUT049
FDJ12,3479.0,OUT035
NCA18,3303.5,OUT027
FDP23,1559.5,OUT019
FDX12,3897.0,OUT013
FDN40,2165.0,OUT018
FDV48,1463.0,OUT035
NCY54,2699.0,OUT013
FDL16,-1192.5,OUT010
FDR45,3529.0,OUT018
