Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDR20,818.8397866481878,OUT013
FDC51,2001.787726432407,OUT018
FDB16,2514.4382871552643,OUT027
FDE40,981.8425471106361,OUT049
NCM17,627.5312740696577,OUT035
FDU56,3110.7431628121267,OUT035
FDS32,288.4856801602357,OUT019
FDX02,3741.9021879865522,OUT049
FDT39,4084.665380811416,OUT027
FDE35,866.5704111531802,OUT017
NCI42,566.1788921208783,OUT019
DRL23,1648.169224438263,OUT046
FDA10,2037.6845963295857,OUT046
FDA11,1524.5949343567984,OUT013
NCM06,2475.506066795784,OUT046
NCT05,4113.07537601795,OUT035
NCQ02,494.7089165216959,OUT010
NCY06,2061.702586283788,OUT049
FDY56,3811.632494718104,OUT035
FDL02,1647.9297253238258,OUT035
NCI06,2912.1434761117284,OUT035
FDQ14,2472.7268447525566,OUT045
FDQ12,3819.106118817809,OUT017
FDP36,784.278544935288,OUT046
FDK21,5851.120655976366,OUT027
FDO40,2514.478158989912,OUT045
NCK54,276.20016458138497,OUT019
FDY09,2823.8848291874588,OUT018
NCW30,4124.110506145967,OUT049
NCC55,1009.5385207316136,OUT027
FDE58,1882.2100561914474,OUT018
FDR39,3036.776374471559,OUT013
FDU28,3062.024275362039,OUT049
FDH08,3827.888181989924,OUT017
FDG35,2827.767851911832,OUT045
FDG22,622.4520277987225,OUT049
FDC34,2593.8941587797644,OUT035
FDP15,3783.6070167221546,OUT018
FDK34,570.546008588599,OUT010
FDU45,1921.7209156593995,OUT035
FDQ04,1019.1315754447633,OUT027
FDX22,3367.758631081307,OUT018
FDB45,1646.7984613201684,OUT017
NCH43,5849.545916436489,OUT027
DRE60,3691.45676736665,OUT046
FDD17,5851.120655976366,OUT027
NCM54,2012.290289546967,OUT017
NCH55,2038.1937945431882,OUT013
NCT06,2604.9200269469748,OUT017
FDA48,5851.315905449229,OUT027
FDY58,5851.120655976366,OUT027
FDO25,3637.747430981087,OUT045
FDN50,1509.6994890856888,OUT045
FDH35,2617.8932177806173,OUT035
FDK09,3775.5063611803052,OUT045
FDO16,1412.158649285728,OUT013
FDW11,1058.6938753240909,OUT045
FDU47,3011.1714292051183,OUT027
NCQ42,276.98174460903834,OUT010
FDK55,2674.138790855064,OUT027
FDN08,1937.0433270384062,OUT049
FDT57,3939.4079536055056,OUT045
FDJ12,3342.3910614257857,OUT018
DRL59,787.7042416719403,OUT017
NCN53,633.7118142166503,OUT046
FDO51,131.10432094976147,OUT010
FDK56,3100.065659688627,OUT017
FDY12,818.1914282972181,OUT035
FDU15,594.4925180359234,OUT035
FDQ19,3967.366609867124,OUT046
DRF15,2529.5443318434536,OUT045
DRE25,229.37442278353942,OUT019
FDK57,1920.7562582580126,OUT018
FDD33,570.592368940071,OUT010
FDR34,5851.120655976366,OUT027
FDU04,2035.4128776245177,OUT045
FDE35,133.1077492025307,OUT019
NCD31,2652.0159805644803,OUT035
FDJ56,1619.6058332928346,OUT035
NCU53,2551.685226291673,OUT046
FDD39,3657.4449480523344,OUT035
NCU17,249.87752168022377,OUT019
FDJ20,2030.0546164151724,OUT046
NCW41,2500.67010419305,OUT018
FDL52,605.8275128788254,OUT035
FDS39,2107.2134279436364,OUT035
DRJ47,2825.2867278847643,OUT045
FDP13,131.10432094976147,OUT010
DRK39,187.51137363591974,OUT010
FDF28,274.82027564536037,OUT010
FDB09,1997.7549159579162,OUT045
FDM51,1568.1985142830003,OUT046
DRM49,725.2785116771905,OUT018
DRF23,2835.5449373865627,OUT013
DRH01,2870.3300394867483,OUT035
FDH12,2883.2477559028043,OUT027
FDA28,280.4027605093954,OUT019
FDW37,1379.9425659095027,OUT018
FDF02,1648.6784933853287,OUT046
DRL37,663.8852201620542,OUT046
NCF43,2107.263782998996,OUT046
FDH08,570.3002477904238,OUT010
FDR34,572.5447000034055,OUT019
NCK19,3105.444581589307,OUT049
NCD55,615.0546518160759,OUT018
FDT27,3764.667635890834,OUT049
FDQ57,2474.755530387164,OUT045
FDA47,2600.1529167087615,OUT035
DRG15,1408.157771391847,OUT027
FDE05,2400.8603308304264,OUT018
FDN46,1634.394273376553,OUT046
FDX27,2800.1511854945834,OUT027
FDT51,1717.3177695833492,OUT045
FDU33,741.3868294325068,OUT013
FDJ16,1316.4646162610852,OUT027
FDD20,279.69188755977694,OUT019
FDT36,622.6553816492286,OUT049
DRF15,4076.5012784443284,OUT027
FDN52,202.35983706340426,OUT010
FDC22,5698.241062773267,OUT027
FDX15,2601.454250417706,OUT045
FDT13,3085.307044315264,OUT013
FDU04,2034.976534258352,OUT017
FDU31,571.7289992888947,OUT019
FDW59,2490.4435823150916,OUT027
NCO29,2581.7039907358353,OUT046
FDL15,2532.116117611974,OUT035
FDI41,2502.8539944900854,OUT049
FDQ48,1560.3162747029082,OUT049
DRI39,1033.0197198928684,OUT013
FDI08,4007.4519793551462,OUT013
FDC21,1704.9739764387896,OUT049
FDF58,1008.8251895884974,OUT035
FDS08,424.16119422939045,OUT010
FDE47,2007.5074945453862,OUT045
NCP18,366.93746140276386,OUT019
NCR41,1550.093512094871,OUT013
FDA27,4049.9546736385346,OUT013
FDA43,3104.0314541600424,OUT035
FDA49,1361.6921590737331,OUT045
NCE55,2819.2420403324695,OUT018
DRM49,1083.5407147705323,OUT027
FDF22,5849.545916436489,OUT027
FDQ15,1299.3641718881265,OUT018
NCS54,2887.7357417189514,OUT017
NCY05,690.4115983673431,OUT013
FDR45,3969.0722342993763,OUT046
FDK57,2024.8663879046612,OUT049
FDF41,571.032726020676,OUT010
FDV21,2040.4290425328186,OUT046
FDD51,775.052724624284,OUT046
FDF33,1661.2568206491653,OUT046
FDA38,3885.909161510116,OUT046
FDR56,3087.4961381450807,OUT045
NCN41,1996.608948009835,OUT017
FDC60,2592.29629923328,OUT027
FDB47,3571.6948282843473,OUT045
DRH01,2840.437558882393,OUT013
FDW08,1645.64789246088,OUT046
FDF38,1016.7749946137599,OUT027
FDY32,2536.2239026867223,OUT017
FDG34,1655.5661550887523,OUT049
FDG47,570.6734001929323,OUT019
NCF18,3017.3824439090545,OUT035
FDL39,448.6484300836198,OUT019
NCH55,2021.5837446420198,OUT035
DRJ35,983.2947267205401,OUT049
FDS44,3896.4735773379675,OUT035
DRE01,3574.1527432076373,OUT018
FDY39,3110.9377764159544,OUT013
FDY32,2458.272115446322,OUT018
FDR33,2924.439419481433,OUT027
NCP50,1295.3478881633255,OUT049
FDZ47,1540.6998224248405,OUT018
FDU57,2462.958350055813,OUT049
FDY44,3081.927072767442,OUT013
DRH59,1161.4653657676513,OUT018
FDB03,5849.545916436489,OUT027
FDY46,3036.4074052648944,OUT045
FDM39,2865.694538400968,OUT045
FDY36,1156.0535545247014,OUT035
NCM55,3116.949040159678,OUT035
FDJ50,131.10432094976147,OUT010
DRL60,2427.4825568416322,OUT013
NCJ54,3821.5574100119716,OUT049
FDX59,589.0480467003765,OUT017
FDI07,3137.7877277530865,OUT013
DRF51,131.10432094976147,OUT010
FDM14,1660.4733073686002,OUT017
FDP21,3089.9450371033595,OUT045
FDE40,1058.1324400132798,OUT035
FDE05,2506.5041643297227,OUT035
FDM13,3001.1544560467287,OUT027
FDC34,4157.833247490283,OUT027
NCI55,2006.5020820971927,OUT018
NCE43,2675.4121863113764,OUT018
FDW58,1631.5689962913686,OUT018
FDG60,3895.2925511426524,OUT045
FDV31,2841.978656155379,OUT017
FDR47,3026.8016572913198,OUT013
FDM60,131.10432094976147,OUT019
NCF06,3894.730318372751,OUT018
NCN26,2936.000206067118,OUT027
FDQ59,1358.2601152634813,OUT049
FDF09,632.5634060731038,OUT046
NCS06,4120.419493183064,OUT017
FDT44,1962.7807338161228,OUT046
FDI19,3962.0486262879863,OUT017
FDT22,934.539911517349,OUT017
NCF54,4259.456377662435,OUT027
DRG25,3104.2176081115053,OUT045
FDB59,2987.9622051475394,OUT017
FDQ37,3005.678034072676,OUT017
FDP56,758.7983205224107,OUT035
FDW44,2894.3913172341286,OUT035
FDJ26,573.6365040614014,OUT010
FDU43,3615.471567694008,OUT018
FDW33,1648.2902610459237,OUT045
NCX53,3167.312426343334,OUT027
FDN56,365.0909244541561,OUT010
DRF15,2501.995522541145,OUT049
FDO33,1903.5157653683148,OUT017
FDZ39,242.10461462806353,OUT010
NCJ19,866.4623506312087,OUT017
FDU01,3035.2088368842196,OUT035
FDT12,3846.922352968438,OUT035
NCM18,1023.4981685066165,OUT018
FDP19,2010.1133250103383,OUT017
NCR42,623.3268718045111,OUT049
FDN10,1976.4502751137336,OUT046
FDG44,864.0756434224198,OUT017
FDQ10,2864.1249645937987,OUT046
DRH13,1643.4574672997292,OUT049
FDT52,3839.1355075766182,OUT013
FDM56,1715.8037155485174,OUT045
NCO43,241.10692570203412,OUT010
NCV29,2922.03342721255,OUT035
NCF06,4177.632901370799,OUT013
FDO50,1410.2414786517538,OUT035
FDT59,3773.2667312641215,OUT013
FDX40,1008.6407992244319,OUT027
FDE50,3014.8400673782016,OUT017
FDX51,3081.5642501042835,OUT017
NCD30,1540.0895634517778,OUT018
FDK15,1627.2480527877958,OUT013
FDL12,979.3440780497211,OUT045
FDK46,4172.9661674952595,OUT017
DRH49,169.495246983135,OUT010
FDQ57,2459.4725375255457,OUT046
FDY59,1446.2716056055842,OUT017
FDO09,3819.116587659072,OUT018
NCG30,2006.4172833362445,OUT035
FDM09,2719.567339232284,OUT017
NCN17,2859.8862257137876,OUT027
NCS42,1414.02882993104,OUT013
FDD02,277.6502963398194,OUT019
FDE34,3110.4379345956927,OUT013
FDU38,3095.1801125575357,OUT045
FDB33,2573.370755279539,OUT046
NCJ29,1362.7210780674882,OUT017
FDZ27,758.6690555508936,OUT035
FDI40,1564.7577112286422,OUT013
FDG22,690.1960991276651,OUT013
FDT51,1724.9686833777873,OUT017
FDF20,3009.788605195536,OUT018
FDV50,1995.5973946133747,OUT035
FDT02,622.1784636609646,OUT049
DRC49,2442.9866525644843,OUT017
FDF26,2461.27244027121,OUT049
FDV52,1947.4289621243906,OUT035
FDX59,622.7182071727625,OUT049
FDV25,3803.2530575855913,OUT035
FDW23,1015.7818990884907,OUT027
FDE53,1632.2030183410334,OUT018
FDA19,2017.3133114577347,OUT017
FDH22,2036.599769000944,OUT046
NCO41,1554.0895268616111,OUT013
FDX12,3973.2278251554753,OUT017
FDF17,3062.9324517711398,OUT013
FDS11,3782.9698375418334,OUT045
FDR51,2505.157673015109,OUT035
FDT49,243.4546187487849,OUT010
FDC56,1991.2008653650162,OUT013
FDR13,2936.000206067118,OUT027
FDQ60,1981.5513913411733,OUT035
FDN38,3926.5133852521226,OUT049
NCL29,2488.5624371252525,OUT013
FDO13,4247.400150682694,OUT027
FDE26,2351.459324222527,OUT018
FDA31,415.640486745042,OUT010
FDX14,1159.6843446233322,OUT035
FDA34,2880.267873540394,OUT045
FDF26,2429.269980752624,OUT013
FDE38,2665.9130484287266,OUT045
DRI11,1933.5257004308648,OUT046
FDQ60,2936.000206067118,OUT027
FDL21,1017.683036550098,OUT027
DRC12,5708.891119657289,OUT027
FDC47,3725.9524532481823,OUT046
FDE57,2044.1967941452635,OUT045
FDT14,1978.218700738102,OUT045
NCZ53,3096.0198711373564,OUT046
FDE28,3552.3369953198144,OUT018
FDR19,2500.25914776939,OUT035
NCF54,418.19807665961935,OUT019
FDZ08,1328.848903744846,OUT046
NCJ05,2447.2050118698003,OUT018
FDF59,2041.936229749755,OUT046
NCO05,1626.0463210009723,OUT035
FDW24,765.4262709126983,OUT018
NCX42,2542.0946150413547,OUT018
NCA53,757.954994235773,OUT035
FDI45,421.3288646710339,OUT019
FDG46,1897.2607968196507,OUT046
FDM20,569.8598907098186,OUT010
FDW11,133.25114200979655,OUT010
FDX08,2985.6997030812913,OUT035
NCK17,613.6315346696456,OUT035
FDK32,2442.334550337408,OUT018
NCA42,2581.1650190640153,OUT035
DRI01,2845.8913779982513,OUT035
NCL55,4006.916839792389,OUT049
DRE25,1488.2121039444921,OUT018
FDD14,3035.048784515297,OUT017
FDB10,3911.1490669164446,OUT046
DRN11,2484.2050025132335,OUT035
FDP38,772.6978525849792,OUT018
NCA30,3007.4027361424687,OUT017
FDT15,3107.0128967414266,OUT017
NCP55,891.349957581028,OUT018
FDF12,2484.8368945991733,OUT035
FDM21,3857.923571763298,OUT018
FDX56,3457.420065642778,OUT035
FDF10,2508.1972129299793,OUT017
FDT32,3011.4950800497363,OUT045
FDM51,1620.7432618073078,OUT018
NCR50,2458.3800731308665,OUT018
FDI19,3931.284274241264,OUT049
FDX21,1653.4642041203545,OUT017
FDR31,2489.7712488464654,OUT035
FDY02,4106.393542816087,OUT013
NCA29,2858.004895488921,OUT045
NCX17,3750.709050560682,OUT046
FDM12,3072.793334698639,OUT045
FDI53,4228.045036533699,OUT027
NCU30,2574.2622104034854,OUT049
FDC56,2959.1714511675273,OUT027
FDK27,2000.4737338147552,OUT018
NCK18,2680.0910052725703,OUT017
FDB52,570.7566226771909,OUT019
DRG25,5132.5330175831,OUT027
FDZ13,817.7592018325383,OUT049
FDB57,572.5447000034055,OUT019
FDR40,1347.7527165327474,OUT046
NCO14,131.10432094976147,OUT019
NCN19,3076.822656710748,OUT045
FDQ28,368.2325532334781,OUT019
FDO13,2460.2669330484227,OUT018
FDK48,1369.053945947583,OUT013
FDU07,2387.9214688306406,OUT018
FDW20,2086.321116447677,OUT046
FDV12,240.16521182016044,OUT010
FDH24,2543.5324565364012,OUT013
FDV59,3654.576230523492,OUT049
FDK57,1982.2820845178587,OUT045
FDL16,1083.0426436491005,OUT027
NCQ17,2492.187550458172,OUT046
FDJ15,3022.1043041955922,OUT018
FDX24,1440.3907816673652,OUT049
FDT47,1548.9371229844592,OUT046
FDT10,986.0031005253483,OUT049
FDZ37,1372.520375110771,OUT018
FDW43,5851.120655976366,OUT027
DRN36,1527.0923236238211,OUT017
FDJ14,1293.6966679465213,OUT045
FDA32,3594.0928270628942,OUT013
FDJ38,503.22617035576445,OUT019
FDQ57,2455.3803316770686,OUT017
NCQ41,512.9867476446932,OUT019
FDG56,954.4680702857597,OUT049
DRC13,2981.7430595801775,OUT027
FDV55,2521.9301588654994,OUT035
FDQ49,2591.6233352118697,OUT045
FDE29,133.1077492025307,OUT010
FDR03,3371.354254145194,OUT013
FDD45,1441.0440090171355,OUT049
FDN38,572.8208033468906,OUT010
FDT56,948.076136969451,OUT046
FDT48,3153.4345502738206,OUT045
FDU03,3009.3939353345054,OUT049
FDC56,270.3818300779122,OUT010
NCO43,2856.9919912806286,OUT027
FDQ27,1642.9737684181396,OUT017
FDR03,3438.5813583992945,OUT046
DRH23,131.10432094976147,OUT010
FDG22,613.8387181474068,OUT045
NCJ42,1643.8285066088222,OUT013
FDR24,1382.0893120962699,OUT046
FDW60,2903.4259693355034,OUT035
FDJ08,3083.5505653399873,OUT013
DRL59,801.8332880246626,OUT018
FDG60,571.798290597459,OUT010
FDW27,2480.514122339102,OUT017
FDX14,1292.8795134800648,OUT018
FDC20,1031.4565942135457,OUT013
NCS29,3865.1242690448853,OUT018
FDJ56,1625.6653597850816,OUT046
FDB20,166.43226527026894,OUT019
FDL28,5851.315905449229,OUT027
FDW01,2426.3043296721426,OUT018
FDL03,3003.9841775729456,OUT046
FDX22,3602.0977149235655,OUT049
FDJ21,2536.2270796681664,OUT035
FDR31,2475.995056303803,OUT045
FDG21,2550.730902458933,OUT035
FDS22,1023.4836006879128,OUT027
FDK08,1570.1610653882244,OUT035
FDE17,2440.318793574284,OUT018
NCN30,1541.917331995803,OUT017
FDT50,1555.5635908880895,OUT046
NCX42,2577.3300995168493,OUT049
FDJ12,3602.796438158194,OUT035
NCA18,2936.000206067118,OUT027
FDP23,569.5005648820749,OUT019
FDX12,3883.7669117505457,OUT013
FDN40,2379.4372193502263,OUT018
FDV48,1285.9449320632662,OUT035
NCY54,2848.4368380676747,OUT013
FDL16,131.10432094976147,OUT010
FDR45,3657.3225109979962,OUT018
FDJ52,2553.0554786995112,OUT046
DRG01,1276.5420233168988,OUT017
FDP52,3797.2267473620013,OUT013
FDU58,3106.563992174197,OUT017
FDL02,1647.6562389962592,OUT045
FDG28,3918.4783137837344,OUT013
FDA19,2005.7942300401678,OUT035
FDW46,1428.247816938678,OUT027
NCD43,1643.4574672997292,OUT049
DRG39,864.5495689672898,OUT013
NCF55,623.6320330050826,OUT049
FDJ07,2003.712455201133,OUT046
FDE08,2496.334645951891,OUT046
FDP56,131.10432094976147,OUT019
FDT45,835.5910206124396,OUT045
FDF17,3006.0762607870506,OUT018
FDX44,1370.8535311374308,OUT046
FDM28,4836.614582389488,OUT027
FDI36,3101.3901710957844,OUT049
FDS07,1906.8801232321564,OUT045
FDD36,1964.9978027569252,OUT045
FDW11,1034.6096735902354,OUT046
FDN40,2455.6773169647354,OUT049
NCQ18,1552.0898598177655,OUT049
NCQ54,2709.199319253428,OUT017
NCS42,1416.4844551206525,OUT045
DRH39,158.37270935641064,OUT010
FDC09,2859.8862257137876,OUT027
FDT08,368.41261897895475,OUT010
FDC08,3783.2732152401545,OUT035
FDT20,589.0660119951252,OUT017
FDS35,1062.2921211592052,OUT035
FDX58,3042.4431188583085,OUT018
FDW58,1648.169224438263,OUT046
DRD27,1567.5644922333356,OUT046
FDH32,233.91691252218723,OUT019
FDS26,4159.638639197442,OUT035
FDQ31,1367.931121017039,OUT046
FDP11,3422.6434853402516,OUT018
FDD58,1569.0974901971454,OUT017
FDM33,3678.074932833586,OUT045
FDZ16,3095.441263686539,OUT049
NCS29,572.5669591981306,OUT010
NCM18,133.1077492025307,OUT019
FDP11,3641.7259394075604,OUT049
NCC42,2072.1753556865324,OUT017
DRM23,2834.95262623067,OUT046
NCN55,5851.315905449229,OUT027
FDK46,4178.033775671181,OUT013
FDR01,3129.5205663296424,OUT046
NCA05,2533.560711085736,OUT045
NCP43,2875.8823819520953,OUT017
FDR12,385.6809899111015,OUT010
FDQ01,3982.2812686832835,OUT013
FDM13,2058.2717970483027,OUT046
FDQ19,3973.441416534023,OUT017
FDK56,491.82201993459273,OUT019
NCX06,472.32545346968794,OUT010
FDO56,2936.000206067118,OUT027
FDU45,1825.426171967049,OUT045
FDI16,131.10432094976147,OUT019
FDL32,1923.8776987308206,OUT046
FDA07,2038.3693906678175,OUT046
FDA14,2516.163328863306,OUT045
FDV46,3011.1714292051183,OUT027
NCO07,3646.282258982928,OUT035
NCP41,1648.169224438263,OUT046
FDY60,2073.141750930029,OUT018
FDN38,3953.752302166395,OUT017
FDO15,1194.1793769585188,OUT046
FDT60,1996.291712136322,OUT013
FDA55,3808.099176332604,OUT035
FDE02,225.93225140183094,OUT010
DRJ39,3699.8165116742202,OUT049
FDV34,1149.146008579414,OUT035
FDS20,5130.958278043224,OUT027
FDF02,2859.8862257137876,OUT027
FDW40,2169.523194129644,OUT017
NCB43,3033.521211629699,OUT046
FDR58,1384.0546341141523,OUT017
DRJ59,612.7253917244941,OUT035
NCD30,1562.8331106424355,OUT017
FDE14,1557.9096655041544,OUT017
FDC28,1629.6461188551539,OUT018
FDU16,1344.2566262718963,OUT018
NCD19,865.7241244457456,OUT035
FDU21,632.7351628607964,OUT046
FDV59,5852.890644989106,OUT027
FDU03,3041.3967363670727,OUT045
FDC33,560.8738625393705,OUT010
NCR42,595.6409261794701,OUT035
DRH59,1158.9784585847528,OUT035
NCM31,2065.117301702432,OUT035
FDS50,3800.0645771178465,OUT035
FDP39,887.8160221136881,OUT046
FDQ55,1976.8847779889186,OUT013
FDV36,280.3638291803044,OUT019
FDI05,1966.6525149366748,OUT027
FDS45,2886.495593633739,OUT027
FDA39,615.4255594274869,OUT045
FDC37,250.38238720640518,OUT010
FDJ60,4252.519157953229,OUT027
DRQ35,2034.7962755384817,OUT046
NCJ06,2037.9656550365953,OUT046
NCY42,2389.973590446754,OUT018
DRM37,3123.225327786703,OUT049
FDR14,792.956062079278,OUT045
FDE51,677.6636201441662,OUT049
FDT33,2662.7224753747687,OUT017
FDR08,1833.4532171929088,OUT013
FDE36,384.05365346525315,OUT010
FDL22,225.72936325536756,OUT019
FDR44,2033.571046378616,OUT013
FDI56,214.98923056669105,OUT019
FDE47,275.4244131396747,OUT010
FDV27,208.59346296853215,OUT010
FDV10,646.7350364908746,OUT049
FDC40,1280.7413372342187,OUT045
NCX41,3542.321893315356,OUT013
NCQ38,2861.461665796283,OUT027
FDV12,2859.8862257137876,OUT027
FDE52,1367.3417374867518,OUT017
FDG20,4435.569706013401,OUT027
FDV16,1008.6407992244319,OUT027
FDI32,1904.9488747360183,OUT017
FDJ32,1001.747348273489,OUT049
FDN39,2662.533867769875,OUT018
FDY34,2697.7940837424126,OUT017
FDC14,613.9235161098378,OUT035
FDA55,3816.6495586754168,OUT017
FDZ50,466.4672109273577,OUT010
DRG13,2602.7845217280956,OUT049
FDP01,2476.093465666467,OUT013
NCG54,2874.2222564486456,OUT017
FDM13,2018.7786706438578,OUT045
NCO18,4774.277955858025,OUT027
NCW41,2508.2216228581415,OUT013
FDM52,4033.697081159958,OUT027
NCF55,595.9460873800415,OUT035
FDT09,2118.2451892340523,OUT046
NCM19,1716.5176059927028,OUT035
FDW12,2392.7546315855575,OUT018
FDP15,571.4891009074431,OUT019
FDK36,763.7973437775813,OUT045
FDZ25,2885.1219883626222,OUT035
NCW06,3084.487161271414,OUT049
FDW60,2910.345596722769,OUT046
DRC49,2414.1702042486586,OUT013
NCT17,3105.754022093721,OUT035
NCN06,2476.8931208578597,OUT018
FDC45,2829.619556895831,OUT013
DRJ47,414.78857226671954,OUT019
NCF06,4197.745837220789,OUT045
FDE21,270.74451199612497,OUT010
DRG27,709.8494926437633,OUT013
FDW40,2106.437261563003,OUT049
NCO53,3087.3918122253986,OUT046
FDE23,692.4703009724409,OUT049
FDQ16,1657.5771908658976,OUT046
FDS26,4155.313968804201,OUT045
FDZ13,131.10432094976147,OUT010
FDS14,2469.5762426240035,OUT049
FDC10,1937.3158599599262,OUT045
FDY16,3077.2069963388294,OUT049
FDJ20,1998.7936329870618,OUT035
FDV43,619.8645872000355,OUT035
FDZ32,2862.4511483916767,OUT027
FDR23,2857.0359891785906,OUT046
FDN24,834.7270475356261,OUT035
FDE34,5117.394804471539,OUT027
FDU31,3579.789608463898,OUT013
FDW33,1632.6655150759639,OUT018
FDU26,1952.1726839074577,OUT046
FDE20,4252.519157953229,OUT027
NCW05,1648.5169751613557,OUT035
FDB22,2385.8480431811254,OUT018
FDO56,1943.4914646825462,OUT046
FDA19,2995.0128051211414,OUT027
DRI39,869.2131840614967,OUT045
FDH52,966.8983866331387,OUT018
FDZ50,3134.5297442547994,OUT035
NCN42,2547.634056801158,OUT035
FDB53,2464.963178534857,OUT013
DRG11,1657.1335582938864,OUT017
DRK11,4042.4027679099627,OUT027
FDQ60,1984.5960152814241,OUT017
FDT36,589.2587853146008,OUT017
DRG25,3035.0087332952185,OUT018
DRJ23,3033.4512078092293,OUT046
FDG05,2567.7807139010947,OUT035
NCK06,1998.3110051559001,OUT018
FDU52,2456.204813955723,OUT017
FDW07,1375.0464664909773,OUT018
NCM17,671.7849293389694,OUT045
FDA22,2708.781301008209,OUT045
NCA41,3002.107316123416,OUT018
FDF38,613.9235161098378,OUT035
FDH52,1066.6571065087098,OUT046
FDY58,569.9409219626799,OUT019
FDZ16,3065.9137560117124,OUT045
NCM18,988.701801044476,OUT017
FDA22,2559.8874319160027,OUT018
NCJ43,2885.19650126112,OUT035
FDI34,5849.545916436489,OUT027
FDG56,1048.9052576773229,OUT046
FDS34,1948.1119941001762,OUT046
DRC01,762.8453261374433,OUT035
FDQ04,610.5026648272932,OUT035
FDK04,867.1078945344717,OUT035
FDT51,1709.2358171863716,OUT049
FDV26,3019.629049505663,OUT017
FDS04,2100.5945148150363,OUT049
FDW43,3543.531110753697,OUT018
FDQ28,368.01404514386303,OUT010
NCK06,2034.860428313083,OUT017
FDS23,1979.5219431249798,OUT018
FDZ36,493.99292344394127,OUT019
FDE56,1027.007289036318,OUT018
FDW10,4429.0506249363,OUT027
NCN14,3027.3945737874014,OUT045
NCQ18,1563.057454865195,OUT045
FDW08,1652.4607092660453,OUT017
FDU43,3935.1855314079185,OUT035
FDR33,250.55069817839424,OUT010
FDM24,364.97272608816587,OUT010
NCZ05,1648.6784933853287,OUT046
NCV41,1820.640993202768,OUT035
FDV11,2771.5323519247195,OUT018
NCY05,596.1806696912679,OUT035
FDV44,3039.2742435425757,OUT018
FDW32,1333.7274279569433,OUT049
NCU18,3154.012027634017,OUT027
NCC43,3957.821452646216,OUT035
FDW19,1719.8648844776735,OUT013
FDN31,3115.8105180902844,OUT035
FDI48,768.2397216299595,OUT045
FDS24,1380.6662345553582,OUT017
FDF46,1930.4145694315898,OUT049
DRG23,2452.460268462866,OUT017
FDG14,2402.533055093268,OUT018
NCY30,2932.474385785923,OUT049
FDO28,1947.665315616406,OUT018
DRD24,2084.32083541624,OUT035
FDI33,1371.9061193399132,OUT049
FDN32,3095.3926173466944,OUT046
FDR16,3672.385114277774,OUT045
FDF26,2471.4819991143754,OUT046
NCN29,763.8823782523376,OUT018
FDE20,2770.028642414225,OUT045
FDA46,3117.5604247495376,OUT046
FDU28,3027.7084742164457,OUT045
FDQ48,1566.231205782666,OUT045
FDV36,2064.053864604656,OUT013
FDR14,848.8909729252322,OUT018
FDP23,3701.142992930624,OUT017
FDP56,830.5449358979962,OUT013
FDK48,158.37270935641064,OUT010
FDR48,2479.4892042934202,OUT046
NCY29,897.432846391332,OUT049
FDM22,849.218611060993,OUT018
DRJ01,2499.044632195428,OUT013
FDZ43,3933.178187201122,OUT045
FDV03,2542.169851355612,OUT035
FDX11,4981.8532914205525,OUT027
NCA41,5747.448562216643,OUT027
FDE38,2653.8593293592958,OUT017
FDI27,756.7077110737772,OUT018
FDN32,3073.153185448923,OUT013
NCN43,2039.6721590089119,OUT017
FDB47,5849.545916436489,OUT027
FDV03,2512.89290796572,OUT017
NCN30,1561.103575625619,OUT045
NCV54,273.32341962045115,OUT010
FDV07,1680.3153778397711,OUT013
FDP07,3035.8217829738237,OUT049
FDK48,1148.9897465560725,OUT018
FDM15,366.0133815708971,OUT019
FDY19,2936.000206067118,OUT027
FDK46,4190.577555181637,OUT046
FDY11,1064.7989632694453,OUT045
FDH09,833.3813394547632,OUT046
FDO08,4247.400150682694,OUT027
FDU14,4070.892974146154,OUT013
FDD22,2927.8930797954395,OUT027
FDM27,2555.96492248884,OUT017
FDL02,2866.4233565011596,OUT027
NCA17,2541.2547711649913,OUT035
FDE38,382.04510884832234,OUT019
NCG07,3108.7855313896457,OUT049
DRC27,3854.16102483952,OUT013
FDA27,4099.784247892043,OUT035
FDW40,2074.0083107028127,OUT045
DRI11,1923.5428332794959,OUT013
FDN50,1508.8670412262954,OUT046
FDR12,2872.65432741093,OUT046
FDT34,2859.8862257137876,OUT027
FDW11,977.213798072093,OUT035
NCO30,5130.763028570362,OUT027
FDZ34,3105.5854943577056,OUT017
FDU45,1877.6399083669908,OUT017
NCD42,595.6409261794701,OUT035
FDX25,3044.960856033622,OUT045
NCR29,945.4926221854803,OUT046
FDX43,384.9868870579219,OUT019
FDB04,196.6324428048385,OUT010
FDR49,1085.0443080751795,OUT027
FDS39,2065.4437143653818,OUT018
FDW58,1647.7809920988584,OUT045
FDG22,131.10432094976147,OUT019
FDG31,1031.1515966544064,OUT017
NCV53,5852.890644989106,OUT027
DRJ37,2493.584256440729,OUT035
FDV07,1704.9123852201408,OUT035
FDW52,2574.457604367981,OUT018
FDT15,3100.8187007964175,OUT045
FDD02,1915.0491185186586,OUT018
FDM16,1138.857210800726,OUT035
NCE55,2831.9812380115236,OUT046
FDB57,3468.7449594229824,OUT018
FDQ04,715.7476840864198,OUT013
FDQ47,131.10432094976147,OUT019
FDY14,570.6734001929323,OUT019
